wind_speed,temp,prs,hum,pow_out
11.345,20.923,889.633,25.699,68.46168
11.962,20.189,890.367,26.416,63.562317
10.714,19.914,889.717,27.0,57.05708
10.231,19.835,889.45,27.141,58.265045
10.09,20.068,889.567,27.84,58.917343
11.716,20.077,889.6,28.485,62.92494
10.263,19.902,889.75,28.653,63.94105
10.225,19.41,889.95,29.299,57.61132
9.621,19.181,889.433,31.341,39.282257
10.804,19.206,889.55,30.808,48.771873
12.87,18.473,889.767,33.563,46.13283
18.336,16.948,889.808,40.915,42.866356
16.638,15.416,889.758,45.717,42.37464
17.274,14.316,889.75,56.341,42.330585
17.548,13.378,890.008,61.136,42.28511
15.45,12.891,889.725,65.803,48.439327
15.247,13.06,889.95,61.664,48.402378
15.475,13.26,890.225,60.512,48.64326
14.625,12.997,889.967,60.795,48.09328
14.267,13.191,889.558,61.824,47.294605
14.317,12.949,889.667,63.221,46.945007
12.055,12.582,889.933,65.024,47.888638
12.259,12.641,890.083,66.448,47.508488
12.699,12.464,890.108,66.699,49.699875
12.616,12.432,890.033,66.219,49.790825
12.446,12.203,889.85,65.403,49.677135
12.052,12.34,889.992,64.277,50.09495
11.497,12.22,889.55,66.4,52.5933
11.844,11.757,889.825,68.261,52.530773
12.059,11.69,889.933,69.952,48.733505
12.355,11.195,889.8,69.648,49.011337
12.805,11.453,889.775,69.461,47.703182
12.224,11.028,889.958,72.795,47.265472
13.358,11.128,889.908,68.853,49.630238
14.496,11.261,889.833,67.893,46.42203
14.802,10.911,889.75,68.469,42.857117
15.491,10.861,890.083,69.115,45.236805
13.39,10.945,890.017,69.509,48.584995
14.789,10.597,889.3,70.661,47.742264
14.404,10.345,889.833,70.709,46.6487
14.334,10.316,889.633,69.643,50.37207
13.33,10.093,889.642,70.661,50.14256
13.129,9.997,889.958,70.907,50.867336
13.602,10.247,889.667,70.944,46.581905
12.796,9.812,889.583,72.144,45.64325
12.321,10.003,890.075,72.587,51.166485
11.494,9.508,889.808,72.576,52.713387
7.967,9.487,889.742,71.792,44.232063
7.632,9.537,889.767,72.325,29.146734
8.758,9.099,889.808,76.005,18.837122
11.192,9.328,889.883,73.659,32.331493
10.5,9.754,890.167,76.747,50.63427
10.598,9.495,889.775,78.571,70.28144
9.568,9.128,890.1,77.152,64.15635
9.746,9.195,890.042,74.549,61.95786
9.695,9.054,889.867,73.541,60.723606
9.516,9.12,889.958,73.179,64.23594
9.476,8.954,889.617,71.669,47.51488
8.545,9.195,889.85,71.237,38.415363
8.184,9.083,890.058,69.893,35.19579
8.515,8.954,889.467,69.099,34.580437
7.746,9.149,889.867,68.496,40.533566
8.001,9.439,889.742,66.891,51.08548
8.212,9.704,889.808,65.675,51.489082
8.827,10.13,889.95,61.808,43.886726
7.593,10.58,889.717,59.723,32.170193
8.42,10.761,889.775,56.571,34.10791
10.236,10.828,889.908,52.869,37.198875
10.578,10.978,889.85,51.547,61.94791
11.033,11.161,889.95,51.685,65.12273
10.017,11.507,889.733,47.787,55.626
9.638,11.516,890.1,46.736,53.88014
9.356,13.014,889.725,43.664,56.40478
9.347,12.218,889.892,41.957,50.87373
8.082,12.628,890.042,41.421,45.07906
7.287,13.11,889.983,39.243,38.826073
7.686,13.966,889.817,37.477,32.928368
7.642,13.949,889.667,36.357,30.001545
8.546,14.341,889.617,35.333,34.02051
9.15,14.491,889.617,34.549,37.846203
7.848,14.541,889.917,33.589,35.57878
7.617,15.041,889.65,32.531,30.867725
6.769,15.274,889.45,30.848,25.341648
7.064,15.248,889.733,30.509,24.049128
6.855,15.711,889.733,29.899,25.073765
7.145,16.284,889.85,29.571,24.71635
6.245,16.036,889.633,29.176,26.68462
7.487,16.531,889.567,27.317,35.356377
9.071,16.241,890.067,27.048,37.99613
8.577,15.906,889.7,29.328,37.09442
10.167,16.848,889.983,28.448,43.330353
9.602,16.498,889.483,27.781,45.38176
9.497,16.364,889.7,29.261,49.151318
8.427,16.614,889.733,29.171,49.41565
9.866,16.748,890.1,29.003,50.35999
9.836,16.362,889.383,30.379,47.742264
10.898,16.514,890.2,30.44,43.895256
9.783,16.376,889.5,30.453,44.661957
9.407,16.41,890.0,30.917,48.36472
9.688,15.958,889.767,30.992,46.779446
9.82,16.198,889.783,30.077,57.16864
9.16,16.388,889.917,28.92,56.462337
9.339,16.105,890.017,28.893,55.737556
9.452,16.664,889.75,27.813,54.00022
8.918,16.948,889.35,28.227,51.9879
9.172,16.881,889.7,26.749,48.775425
8.493,16.364,889.633,27.819,48.395275
9.758,15.828,889.65,28.237,53.74513
9.932,16.082,889.817,28.224,60.860035
9.162,15.326,889.9,29.08,56.987446
10.836,14.996,889.767,31.584,61.302715
8.602,14.874,889.533,33.539,45.96016
8.381,14.349,890.067,34.568,32.133244
7.043,14.016,889.617,35.635,26.43379
8.184,13.833,889.65,36.016,23.040834
8.09,13.566,889.817,36.683,30.60979
9.013,13.185,889.617,37.069,31.099371
8.438,12.958,888.95,37.435,27.930243
7.896,13.012,889.883,38.128,27.290024
8.521,12.83,889.383,38.627,27.513142
7.954,12.42,889.95,39.483,30.82438
7.122,12.295,890.05,40.533,19.22296
6.114,11.816,889.925,41.525,20.421686
7.211,11.574,890.025,42.357,24.839989
6.851,11.195,889.808,42.827,29.418169
7.104,11.211,889.883,43.429,30.913914
8.304,10.845,889.842,44.373,26.151695
8.371,11.095,889.683,45.845,25.10574
8.372,10.584,890.167,47.547,26.875051
8.345,10.559,889.833,50.565,29.395432
7.982,10.612,889.917,53.963,22.02046
5.427,10.037,889.925,55.531,23.180105
5.347,8.728,889.65,58.539,28.871744
5.652,8.691,889.733,61.515,31.655745
5.838,8.678,889.625,62.859,33.527378
6.365,9.012,889.908,63.168,41.11765
7.66,9.224,890.592,63.627,40.372265
7.623,8.558,889.942,64.555,28.57899
6.812,8.434,890.1,65.451,19.573269
6.461,8.287,890.025,65.867,18.20685
6.227,7.849,889.817,66.624,21.762524
6.748,7.963,889.608,67.168,26.378365
6.815,7.342,890.158,67.893,35.314453
7.955,7.699,890.008,67.211,38.489975
7.462,7.189,889.517,69.355,28.04038
6.289,7.016,890.25,69.952,23.16163
6.311,6.585,890.225,70.699,23.063572
6.074,6.077,890.042,70.976,18.536552
5.439,5.626,889.683,74.176,15.375952
5.671,5.799,889.492,74.549,15.563542
5.417,5.675,889.542,73.845,16.66563
5.846,6.156,889.983,73.045,18.034891
6.281,6.314,889.792,71.893,21.096724
6.579,6.856,889.45,68.939,20.712307
6.479,7.556,890.1,66.016,20.609276
6.24,8.812,889.958,61.408,18.096
6.424,9.916,889.7,56.597,13.151878
5.139,11.111,890.075,51.947,7.129826
4.866,12.386,889.992,46.528,5.970181
4.4,12.872,890.008,43.307,8.661807
4.634,13.466,889.883,41.109,11.178634
4.963,13.151,889.375,41.632,10.787113
4.497,12.791,889.958,42.491,7.406236
4.117,13.458,889.667,40.52,5.570843
5.098,13.28,889.567,38.216,5.444362
4.541,13.512,889.6,38.869,5.445072
4.411,13.431,889.433,39.061,6.652325
4.379,14.028,889.567,36.472,6.727645
4.34,14.258,889.95,36.272,7.083639
5.314,14.412,889.617,35.112,6.525844
6.654,14.462,889.467,34.989,6.949342
4.726,14.858,889.933,33.733,7.426843
5.564,15.214,889.75,33.08,9.368821
7.498,15.958,890.167,31.24,12.108056
5.851,15.524,889.717,32.0,10.472331
6.762,15.64,889.85,31.653,13.74378
4.191,16.02,890.183,31.405,10.018279
4.624,17.114,889.917,29.851,12.562108
6.782,16.548,889.833,26.827,21.538696
8.457,16.798,889.75,26.733,26.52048
7.405,16.898,890.2,24.245,27.312761
6.514,16.848,889.483,24.856,35.735817
6.291,16.464,889.383,24.411,31.151953
7.908,16.981,889.333,22.4,31.490183
7.047,17.168,889.817,21.349,21.600515
6.236,17.064,889.35,19.601,31.706196
7.748,17.131,889.733,16.288,31.586107
8.518,17.048,889.533,16.311,25.684853
7.982,17.373,889.333,14.421,29.553888
8.067,16.764,889.133,16.743,27.971457
6.414,16.298,889.367,19.629,14.904136
4.565,15.647,889.5,20.136,4.045256
4.585,15.837,889.867,19.747,1.858842
3.373,16.598,889.767,18.144,2.49551
3.293,17.014,889.467,17.467,0.233776
3.466,16.76,889.867,16.921,1.551167
5.295,17.264,889.533,16.825,3.840613
4.963,16.848,889.6,17.679,5.175057
3.308,16.948,889.233,17.619,2.499773
3.903,17.198,889.633,17.407,2.180729
3.991,16.814,889.7,17.936,2.30721
2.275,17.239,889.433,18.263,0.535057
3.851,17.081,889.467,18.484,0.088821
2.231,16.798,889.5,19.589,0.158456
2.196,16.614,889.3,19.835,0.780913
3.435,16.648,889.733,20.379,0.440551
3.375,15.732,889.667,21.517,0.153482
2.384,16.01,889.35,22.32,1.327338
4.214,15.158,889.833,24.56,1.127669
2.248,14.654,889.8,25.136,1.389868
2.999,14.741,889.533,25.936,0.257225
1.986,14.616,889.517,26.363,0.214591
2.491,14.116,889.567,27.125,0.12506
2.506,14.416,890.05,26.848,0.090952
3.203,13.376,889.55,27.749,0.147798
3.058,12.774,889.617,29.443,0.273568
2.654,11.849,889.6,29.92,0.117954
2.066,12.261,889.767,30.672,0.161299
2.005,11.745,889.75,31.333,0.122217
1.519,12.099,889.583,30.715,0.207485
1.276,12.299,889.583,29.877,0.171957
1.245,11.428,889.95,30.573,0.170536
1.033,11.395,889.6,30.875,0.177642
1.733,11.245,889.067,30.693,0.151351
2.417,11.345,889.5,31.267,1.39129
3.471,12.34,889.6,29.957,2.787553
3.868,10.911,890.1,30.192,0.333966
2.236,9.399,889.6,32.781,0.169825
1.865,9.958,889.483,33.963,0.091663
3.03,10.251,889.433,33.875,0.185458
2.196,7.692,889.75,37.541,0.218144
1.451,8.883,889.9,37.003,0.167694
0.973,8.645,889.5,37.301,0.174799
1.656,6.963,889.75,40.832,0.154193
1.707,7.052,890.083,42.037,0.191853
2.803,7.039,889.975,41.355,0.181905
2.123,6.763,889.658,40.789,0.201801
2.155,7.139,889.683,39.627,0.190432
2.314,7.229,889.533,39.611,0.185458
3.026,7.653,889.65,39.291,0.191142
2.47,6.628,889.9,43.168,0.235908
2.064,8.227,889.717,41.755,0.174799
1.111,9.287,889.8,39.755,0.177642
1.598,7.349,889.992,41.248,0.205354
2.365,5.786,890.108,45.579,0.169115
3.259,6.0,889.758,45.867,0.334677
3.463,7.746,889.4,41.024,1.660594
4.066,6.373,889.508,43.371,2.275945
3.705,6.26,889.9,43.861,1.239939
3.196,7.189,889.883,42.261,0.243724
2.982,7.659,889.592,41.008,0.146377
2.086,8.674,889.767,39.376,0.210328
1.912,10.155,889.65,36.917,0.170536
1.75,11.566,889.617,34.507,0.170536
2.082,13.295,889.9,31.429,0.181905
1.934,14.495,889.733,28.736,0.170536
0.5,15.673,889.5,25.264,0.171247
2.032,14.454,889.55,25.253,0.178352
1.783,16.243,889.9,23.877,0.1883
1.366,15.609,889.883,23.195,0.164851
0.638,16.376,889.633,22.704,0.164851
1.344,17.064,889.817,21.483,0.167694
2.392,16.448,889.767,22.379,0.165562
2.249,16.531,889.433,23.157,0.144955
1.95,17.31,889.717,21.952,0.084557
0.376,17.227,889.6,22.733,0.135718
2.174,18.227,889.883,21.483,0.16343
3.339,18.294,889.9,20.907,0.144956
2.812,18.431,889.75,21.448,0.17622
0.685,19.135,889.583,20.824,0.166983
2.743,18.952,889.5,18.899,0.161299
2.418,18.96,889.267,19.228,0.118665
3.442,19.702,889.633,17.933,0.127902
1.861,20.573,889.633,17.44,0.092374
1.472,20.123,889.6,17.352,0.12577
1.246,21.506,889.6,16.435,0.117243
3.464,20.76,889.767,16.06,0.283516
0.981,20.906,889.633,15.232,0.140692
1.159,21.456,889.733,15.097,0.672907
4.491,20.844,889.7,15.064,0.94079
1.699,20.998,889.1,15.361,0.601139
1.57,21.61,889.867,14.98,0.152772
3.099,21.814,889.267,14.688,0.545715
4.14,21.785,889.5,14.196,0.580533
4.316,22.081,889.533,14.068,2.373293
2.612,22.006,889.0,13.66,2.526064
2.553,21.585,889.767,14.08,1.519902
5.227,22.164,889.933,14.172,3.540043
4.693,22.548,889.5,14.221,9.1791
6.329,21.648,889.633,14.617,10.055939
4.516,21.873,889.567,13.808,11.958837
6.299,22.327,889.533,13.929,15.792344
5.2,21.952,889.367,13.864,15.960037
5.338,21.81,889.267,12.865,13.451027
7.296,22.006,889.633,12.595,35.719475
9.748,21.806,889.5,13.604,57.608482
11.119,21.489,889.1,15.959,62.04739
14.874,20.977,889.5,16.143,56.21577
15.723,20.614,889.4,14.74,51.2617
15.932,19.677,889.533,17.863,50.366386
18.139,18.994,889.7,19.627,49.77164
17.048,18.473,889.633,20.583,47.765713
16.482,18.002,889.6,21.648,45.34197
20.265,16.262,889.233,25.024,45.12809
16.972,15.618,889.867,26.285,44.914207
20.377,15.138,889.733,29.096,46.188965
18.767,14.566,889.667,34.787,46.542828
18.162,13.791,889.883,43.573,46.203175
16.579,13.433,890.133,42.581,46.447613
18.694,12.895,889.983,49.867,46.33392
17.999,12.024,889.758,50.464,44.63069
16.44,12.02,890.042,52.101,45.12809
18.081,11.357,889.95,56.912,45.327045
19.792,11.078,889.867,59.259,45.177116
18.88,10.493,890.125,61.968,45.473423
16.553,10.401,890.192,63.157,32.192932
14.134,10.595,889.75,62.256,30.93594
12.813,10.566,889.958,60.597,46.569828
13.939,10.414,889.892,61.056,43.098
13.199,10.139,889.867,63.387,44.121925
15.459,9.835,889.667,64.992,45.914684
11.892,9.699,889.625,66.832,46.105827
11.304,9.826,889.542,66.859,45.599903
10.004,10.049,889.7,67.365,46.063194
9.628,9.666,889.725,67.856,48.421566
13.505,10.087,890.358,69.36,48.260265
13.534,9.583,889.458,69.888,41.573124
17.992,9.462,890.175,69.995,37.05889
16.941,8.954,890.0,70.539,41.357822
17.77,9.383,889.925,72.096,46.97485
17.357,9.037,890.117,70.491,48.05278
16.356,9.033,889.767,71.547,47.32232
15.31,8.854,889.867,71.637,47.502804
12.188,9.266,889.975,70.293,44.548267
10.668,9.487,889.85,70.976,42.001595
11.107,9.341,890.05,70.384,48.11389
11.552,9.216,889.55,69.328,47.603703
11.73,9.374,889.658,68.576,52.112247
9.95,9.316,889.4,69.317,52.394344
11.417,9.399,889.633,68.805,51.406654
11.796,9.783,890.425,67.195,50.661983
11.68,9.533,889.483,67.168,50.04592
11.073,9.554,890.258,68.155,49.42133
11.122,8.87,890.217,67.797,50.659847
11.994,8.97,889.942,67.483,47.359978
10.668,9.608,889.892,64.512,46.805737
10.567,9.658,890.242,61.925,45.95803
13.118,9.937,889.975,60.848,50.93342
11.331,10.205,889.858,61.557,47.22568
10.206,9.93,889.767,60.443,52.424896
11.337,10.349,890.142,58.187,48.29295
12.323,10.382,889.767,56.741,50.65843
13.109,10.334,890.025,58.437,47.80053
12.889,10.318,889.808,60.709,50.090687
12.403,10.501,889.45,57.387,50.06937
11.429,11.407,890.217,54.096,50.643505
11.157,11.828,889.875,50.027,55.906673
10.723,11.807,889.85,47.771,57.05637
10.963,12.257,889.792,46.16,56.696823
9.863,12.649,889.942,44.117,57.06845
10.336,12.386,889.792,44.539,61.50807
10.438,13.149,890.158,42.827,56.38844
9.89,12.907,890.033,43.696,51.90618
9.318,13.614,889.575,40.781,50.527683
10.058,13.662,889.7,39.288,54.619835
10.756,13.53,889.633,38.84,60.492672
10.357,13.287,889.833,38.52,55.90525
10.739,13.508,889.817,40.008,55.766693
12.177,13.039,889.683,42.453,56.372807
11.14,12.643,890.158,43.36,55.343906
11.935,12.951,889.958,44.213,55.03907
13.191,12.864,890.142,45.392,54.806717
13.025,12.578,889.933,47.392,54.40951
15.588,12.324,889.892,47.179,54.178574
16.418,12.488,889.967,48.944,54.356216
15.766,12.17,890.008,49.621,53.36498
13.876,11.911,889.658,49.995,53.40619
12.911,11.557,890.0,51.205,53.42822
13.125,11.749,890.05,51.6,54.193497
14.523,11.736,889.7,52.309,53.832527
11.204,11.411,890.117,52.891,49.354538
8.621,11.432,889.675,51.099,35.379112
7.268,11.857,889.975,48.005,25.80636
8.575,12.228,890.1,46.293,28.223707
9.116,11.649,889.992,43.995,23.335718
7.769,11.553,889.975,44.123,39.467712
10.985,10.278,890.042,52.629,47.1262
13.502,9.716,889.817,53.989,47.61507
12.836,9.308,889.217,60.091,44.698906
13.824,8.945,889.392,61.664,42.165024
11.381,8.645,890.3,60.971,37.903755
10.689,8.916,889.908,59.579,38.951843
9.685,9.216,890.1,57.6,36.15647
5.885,9.262,889.75,57.147,24.254482
7.36,9.474,890.283,56.8,30.653133
8.288,9.337,889.958,57.589,37.363728
7.168,9.016,890.033,57.877,41.899982
7.532,9.008,889.817,59.328,40.419163
9.039,8.458,889.85,60.843,44.33936
9.529,8.57,889.967,62.757,45.250305
8.62,8.424,889.95,63.755,48.9147
10.468,8.616,890.083,64.043,46.22449
10.316,8.274,890.258,64.709,47.431744
11.376,8.12,889.967,65.371,43.86328
11.28,8.217,889.658,65.883,43.019836
10.874,7.976,890.133,66.027,40.760944
10.682,7.963,889.8,65.931,43.905914
9.96,7.649,889.633,66.261,44.025288
10.122,7.572,889.908,65.824,41.19439
11.066,7.783,889.708,65.92,39.966534
10.705,7.886,890.217,65.541,41.237736
11.554,7.94,890.533,65.429,47.630703
11.571,8.124,890.075,65.6,48.54307
11.912,8.043,890.15,65.541,49.05894
11.521,7.987,890.267,66.064,46.689915
11.638,7.689,890.067,66.683,42.71003
11.218,7.542,889.708,67.525,43.659348
10.854,7.072,890.108,67.616,48.759083
9.987,7.056,890.008,68.469,56.008995
10.063,6.906,889.358,69.339,58.123642
10.619,7.089,890.383,69.851,59.964718
10.709,6.741,890.142,69.872,63.65327
10.204,6.516,890.375,70.597,64.738304
9.742,6.443,889.833,70.309,66.182175
9.418,6.425,890.333,70.56,63.7897
9.713,5.745,889.917,71.253,64.8051
10.243,5.778,890.117,71.296,59.11133
11.223,5.736,889.475,72.128,60.043594
10.342,5.102,889.95,72.693,53.939114
11.726,5.541,889.625,71.2,48.275898
12.429,5.974,890.042,70.219,48.36685
11.114,5.875,889.833,69.749,47.93909
10.516,5.395,889.967,70.869,49.161263
9.332,5.435,890.158,71.2,49.79367
9.248,5.28,890.033,69.739,47.617203
10.536,5.051,889.95,70.651,46.703415
10.001,5.505,889.858,68.763,47.6506
8.923,5.552,890.442,67.456,48.18992
8.14,5.362,889.717,67.968,53.16531
8.6,5.097,889.783,68.693,54.8323
10.527,5.085,890.167,67.168,54.24892
11.756,6.095,890.1,62.464,54.12244
11.84,6.737,890.358,57.984,53.82329
10.919,7.462,889.533,54.272,54.90264
11.194,7.472,889.8,50.597,54.628365
12.606,8.13,889.617,48.064,53.69752
14.222,8.154,889.992,47.413,52.414238
13.696,8.13,890.125,47.451,51.389603
14.985,8.574,889.8,46.821,50.450943
15.043,8.995,890.158,45.872,49.724743
13.678,9.362,890.15,42.843,48.81735
12.821,10.12,889.467,39.907,51.851467
13.237,10.187,889.733,38.277,52.157722
12.492,10.638,889.633,37.821,47.861637
13.153,10.69,889.95,36.4,45.79176
13.038,11.211,889.65,33.672,47.732315
12.726,11.857,889.617,31.507,50.58737
12.024,12.024,889.683,31.141,53.22926
11.92,11.786,889.867,27.768,53.263367
12.622,12.266,889.8,26.997,54.13594
12.503,12.216,889.483,27.603,54.092598
12.06,12.307,889.667,28.045,54.788242
13.068,12.32,890.0,29.755,55.27356
11.116,13.328,889.7,29.115,56.509235
11.679,12.822,889.733,29.299,57.863575
13.126,12.789,889.333,31.68,60.137386
12.672,12.874,889.417,31.005,63.077003
11.655,13.162,890.2,30.104,62.615845
10.825,13.218,889.95,29.987,60.568703
10.847,13.116,889.9,29.075,62.07368
11.392,13.774,889.717,28.771,64.901024
9.648,13.243,889.217,28.472,68.78072
11.484,13.533,889.867,28.44,69.8757
9.871,13.516,889.35,29.165,70.61896
11.709,13.326,889.733,28.949,68.20658
10.802,13.454,890.2,28.8,64.35389
9.967,13.391,889.667,27.531,56.922073
9.641,13.878,889.817,26.755,56.486496
10.249,13.887,889.567,26.981,60.263157
9.929,14.362,889.233,25.6,55.185448
8.96,13.937,889.417,24.467,50.533367
8.978,14.474,889.883,25.275,49.910202
10.065,15.058,889.417,25.171,52.848392
10.019,14.578,889.783,25.824,50.48221
8.937,14.312,889.617,25.904,46.215256
8.872,14.533,889.983,26.461,44.036655
9.092,14.724,889.833,26.915,44.907104
9.333,14.808,889.8,28.227,47.66197
9.443,14.316,889.667,28.664,48.110336
8.55,14.574,890.333,28.061,44.36636
8.876,14.362,889.867,28.965,42.969387
8.897,14.254,889.6,28.904,38.308067
7.762,13.816,889.55,29.528,28.81703
8.054,13.72,889.45,30.944,28.358006
8.044,13.683,889.383,32.0,29.811113
7.562,13.274,889.517,33.117,32.220646
7.748,13.008,889.75,34.024,32.082085
7.661,12.666,889.717,34.776,31.758778
7.068,12.516,889.5,35.797,31.893074
7.548,11.782,889.833,36.899,35.369167
7.652,11.786,889.567,37.056,32.467922
7.542,11.578,889.717,37.472,32.818943
7.704,11.49,889.417,38.171,30.417936
7.656,11.528,889.817,38.493,27.807316
7.466,11.045,889.717,39.165,29.963884
7.408,10.745,889.95,39.856,33.40516
7.711,10.845,889.617,40.293,34.674942
8.42,10.755,889.4,40.981,33.821552
8.232,10.697,890.075,41.584,29.014568
8.142,10.051,889.767,42.869,30.40941
7.89,10.018,889.833,44.048,35.66547
8.777,9.714,889.792,44.603,43.00207
9.637,9.433,889.808,44.635,56.649925
10.267,9.893,889.542,44.811,74.249954
10.88,9.587,889.625,45.003,74.69761
11.932,9.595,890.142,45.397,69.87712
11.319,9.358,890.267,46.112,69.32857
11.414,8.92,889.983,47.392,68.08152
11.981,8.804,890.267,48.32,67.19331
12.32,8.858,889.933,49.072,67.16987
11.335,8.424,889.5,49.835,68.57821
10.277,8.854,890.083,50.197,64.520164
11.936,8.749,890.067,49.285,67.46902
12.2,9.404,890.083,48.069,71.8255
9.99,9.133,889.742,47.963,58.12435
10.751,8.558,890.167,49.269,64.81647
10.134,8.541,890.067,48.912,62.50855
8.84,8.2,890.142,50.325,49.839855
7.789,8.134,889.592,51.712,41.922012
6.694,7.646,890.083,52.912,34.080196
8.622,7.703,889.958,52.832,43.179714
7.821,7.659,890.308,52.779,49.60608
8.45,6.789,889.808,54.4,52.724045
8.423,7.442,889.558,53.92,68.30038
9.455,8.524,889.725,51.723,74.006935
9.409,8.217,890.158,51.184,75.23693
8.927,8.304,889.867,50.315,65.01827
8.52,8.824,890.017,48.907,52.41992
7.299,9.345,889.783,46.752,50.781357
8.159,10.222,889.992,44.512,61.3887
8.16,10.895,889.85,42.795,65.95977
8.724,11.307,890.042,41.419,65.84039
9.087,11.574,889.633,40.909,66.84727
10.418,12.074,890.217,40.115,70.63814
9.513,12.195,889.367,40.725,67.39583
11.133,11.924,889.825,41.104,64.43134
9.877,12.672,889.867,39.587,69.81602
10.851,12.443,889.967,38.581,68.725296
12.773,12.722,889.367,39.072,66.45575
14.338,12.826,889.65,38.576,70.530846
12.526,12.486,890.15,37.875,65.99743
13.757,12.895,889.8,36.176,65.29965
14.46,13.441,890.1,34.253,69.20777
14.122,13.72,889.85,33.864,70.333305
15.129,13.324,889.917,31.28,69.89418
14.472,13.656,889.65,31.141,69.90768
